   0.5250E+01  0.8851E+02  0.2010E+03  0.3330E+03  0.4121E+01  0.6828E+01  0.1472E+03  0.1157E+01
   0.5500E+01  0.8351E+02  0.1973E+03  0.3359E+03  0.4286E+01  0.7297E+01  0.1461E+03  0.1212E+01
   0.5750E+01  0.7959E+02  0.1948E+03  0.3399E+03  0.4437E+01  0.7744E+01  0.1454E+03  0.1267E+01
   0.6000E+01  0.7634E+02  0.1931E+03  0.3444E+03  0.4584E+01  0.8175E+01  0.1452E+03  0.1322E+01
   0.6250E+01  0.7333E+02  0.1920E+03  0.3490E+03  0.4744E+01  0.8620E+01  0.1456E+03  0.1377E+01
   0.6500E+01  0.7031E+02  0.1914E+03  0.3531E+03  0.4929E+01  0.9090E+01  0.1465E+03  0.1432E+01
   0.6750E+01  0.6738E+02  0.1910E+03  0.3551E+03  0.5128E+01  0.9535E+01  0.1482E+03  0.1488E+01
   0.7000E+01  0.6467E+02  0.1903E+03  0.3538E+03  0.5319E+01  0.9889E+01  0.1505E+03  0.1543E+01
   0.7250E+01  0.6225E+02  0.1891E+03  0.3489E+03  0.5488E+01  0.1013E+02  0.1534E+03  0.1598E+01
   0.7500E+01  0.6019E+02  0.1873E+03  0.3407E+03  0.5618E+01  0.1022E+02  0.1567E+03  0.1653E+01
   0.7750E+01  0.5862E+02  0.1848E+03  0.3298E+03  0.5686E+01  0.1015E+02  0.1602E+03  0.1708E+01
   0.8000E+01  0.5750E+02  0.1817E+03  0.3190E+03  0.5699E+01  0.1000E+02  0.1636E+03  0.1763E+01
   0.8250E+01  0.5637E+02  0.1785E+03  0.3091E+03  0.5704E+01  0.9881E+01  0.1669E+03  0.1818E+01
   0.8500E+01  0.5453E+02  0.1750E+03  0.2991E+03  0.5780E+01  0.9878E+01  0.1704E+03  0.1873E+01
   0.8750E+01  0.5127E+02  0.1714E+03  0.2885E+03  0.6016E+01  0.1012E+02  0.1739E+03  0.1928E+01
   0.9000E+01  0.4651E+02  0.1675E+03  0.2768E+03  0.6479E+01  0.1071E+02  0.1775E+03  0.1983E+01
   0.9250E+01  0.4103E+02  0.1632E+03  0.2618E+03  0.7148E+01  0.1147E+02  0.1814E+03  0.2038E+01
   0.9500E+01  0.3605E+02  0.1580E+03  0.2414E+03  0.7874E+01  0.1203E+02  0.1854E+03  0.2094E+01
   0.9750E+01  0.3235E+02  0.1518E+03  0.2167E+03  0.8427E+01  0.1203E+02  0.1893E+03  0.2149E+01
   0.1000E+02  0.3000E+02  0.1447E+03  0.1897E+03  0.8656E+01  0.1135E+02  0.1926E+03  0.2204E+01
   0.1025E+02  0.2860E+02  0.1369E+03  0.1626E+03  0.8586E+01  0.1020E+02  0.1952E+03  0.2259E+01
   0.1050E+02  0.2771E+02  0.1289E+03  0.1390E+03  0.8339E+01  0.8988E+01  0.1968E+03  0.2314E+01
   0.1075E+02  0.2707E+02  0.1212E+03  0.1212E+03  0.8023E+01  0.8021E+01  0.1974E+03  0.2369E+01
   0.1100E+02  0.2651E+02  0.1142E+03  0.1094E+03  0.7719E+01  0.7394E+01  0.1972E+03  0.2424E+01
   0.1125E+02  0.2587E+02  0.1082E+03  0.1028E+03  0.7487E+01  0.7115E+01  0.1963E+03  0.2479E+01
   0.1150E+02  0.2511E+02  0.1031E+03  0.1003E+03  0.7349E+01  0.7148E+01  0.1950E+03  0.2534E+01
   0.1175E+02  0.2429E+02  0.9896E+02  0.1002E+03  0.7288E+01  0.7380E+01  0.1936E+03  0.2589E+01
   0.1200E+02  0.2346E+02  0.9552E+02  0.1011E+03  0.7281E+01  0.7702E+01  0.1922E+03  0.2644E+01
   0.1225E+02  0.2260E+02  0.9266E+02  0.1025E+03  0.7329E+01  0.8105E+01  0.1907E+03  0.2700E+01
   0.1250E+02  0.2164E+02  0.9029E+02  0.1045E+03  0.7454E+01  0.8626E+01  0.1894E+03  0.2755E+01
   0.1275E+02  0.2054E+02  0.8837E+02  0.1073E+03  0.7683E+01  0.9329E+01  0.1880E+03  0.2810E+01
   0.1300E+02  0.1933E+02  0.8691E+02  0.1114E+03  0.8029E+01  0.1029E+02  0.1868E+03  0.2865E+01
   0.1325E+02  0.1806E+02  0.8590E+02  0.1167E+03  0.8488E+01  0.1153E+02  0.1856E+03  0.2920E+01
   0.1350E+02  0.1683E+02  0.8530E+02  0.1226E+03  0.9042E+01  0.1299E+02  0.1847E+03  0.2975E+01
   0.1375E+02  0.1572E+02  0.8504E+02  0.1286E+03  0.9652E+01  0.1459E+02  0.1842E+03  0.3030E+01
   0.1400E+02  0.1470E+02  0.8501E+02  0.1338E+03  0.1032E+02  0.1624E+02  0.1842E+03  0.3085E+01
   0.1425E+02  0.1368E+02  0.8504E+02  0.1373E+03  0.1108E+02  0.1789E+02  0.1846E+03  0.3140E+01
   0.1450E+02  0.1266E+02  0.8500E+02  0.1389E+03  0.1197E+02  0.1955E+02  0.1855E+03  0.3195E+01
   0.1475E+02  0.1168E+02  0.8479E+02  0.1384E+03  0.1293E+02  0.2112E+02  0.1868E+03  0.3251E+01
   0.1500E+02  0.1080E+02  0.8437E+02  0.1363E+03  0.1391E+02  0.2248E+02  0.1883E+03  0.3306E+01
   0.1525E+02  0.9987E+01  0.8377E+02  0.1339E+03  0.1494E+02  0.2388E+02  0.1899E+03  0.3361E+01
   0.1550E+02  0.9238E+01  0.8320E+02  0.1341E+03  0.1604E+02  0.2586E+02  0.1914E+03  0.3416E+01
   0.1575E+02  0.8590E+01  0.8290E+02  0.1378E+03  0.1718E+02  0.2855E+02  0.1931E+03  0.3471E+01
   0.1600E+02  0.8046E+01  0.8277E+02  0.1402E+03  0.1831E+02  0.3103E+02  0.1955E+03  0.3526E+01
   0.1625E+02  0.7597E+01  0.8227E+02  0.1348E+03  0.1927E+02  0.3158E+02  0.1990E+03  0.3581E+01
   0.1650E+02  0.7219E+01  0.8077E+02  0.1191E+03  0.1991E+02  0.2935E+02  0.2032E+03  0.3636E+01
   0.1675E+02  0.6853E+01  0.7810E+02  0.9782E+02  0.2028E+02  0.2540E+02  0.2071E+03  0.3691E+01
   0.1700E+02  0.6466E+01  0.7466E+02  0.7851E+02  0.2054E+02  0.2160E+02  0.2101E+03  0.3746E+01
   0.1725E+02  0.6090E+01  0.7106E+02  0.6512E+02  0.2075E+02  0.1902E+02  0.2121E+03  0.3801E+01
   0.1750E+02  0.5768E+01  0.6770E+02  0.5680E+02  0.2088E+02  0.1752E+02  0.2135E+03  0.3857E+01
   0.1775E+02  0.5489E+01  0.6466E+02  0.5050E+02  0.2095E+02  0.1636E+02  0.2146E+03  0.3912E+01
   0.1800E+02  0.5225E+01  0.6178E+02  0.4402E+02  0.2103E+02  0.1498E+02  0.2157E+03  0.3967E+01
   0.1825E+02  0.4974E+01  0.5896E+02  0.3712E+02  0.2108E+02  0.1327E+02  0.2167E+03  0.4022E+01
   0.1850E+02  0.4721E+01  0.5616E+02  0.3019E+02  0.2115E+02  0.1137E+02  0.2176E+03  0.4077E+01
   0.1875E+02  0.4437E+01  0.5338E+02  0.2351E+02  0.2139E+02  0.9418E+01  0.2184E+03  0.4132E+01
   0.1900E+02  0.4141E+01  0.5065E+02  0.1733E+02  0.2174E+02  0.7439E+01  0.2191E+03  0.4187E+01
   0.1925E+02  0.3882E+01  0.4799E+02  0.1164E+02  0.2197E+02  0.5328E+01  0.2196E+03  0.4242E+01
   0.1950E+02  0.3647E+01  0.4539E+02  0.6227E+01  0.2212E+02  0.3035E+01  0.2202E+03  0.4297E+01
   0.1975E+02  0.3404E+01  0.4284E+02  0.9779E+00  0.2237E+02  0.5105E+00  0.2207E+03  0.4352E+01
   0.2000E+02  0.3175E+01  0.4033E+02  0.1000E-01  0.2257E+02  0.5596E-02  0.2212E+03  0.4407E+01
   0.2025E+02  0.2982E+01  0.3777E+02  0.1000E-01  0.2251E+02  0.5959E-02  0.2219E+03  0.4463E+01
   0.2050E+02  0.2797E+01  0.3508E+02  0.1000E-01  0.2228E+02  0.6352E-02  0.2226E+03  0.4518E+01
   0.2075E+02  0.2600E+01  0.3217E+02  0.1000E-01  0.2198E+02  0.6833E-02  0.2233E+03  0.4573E+01
   0.2100E+02  0.2402E+01  0.2898E+02  0.1000E-01  0.2144E+02  0.7397E-02  0.2239E+03  0.4628E+01
   0.2125E+02  0.2221E+01  0.2550E+02  0.1000E-01  0.2040E+02  0.7999E-02  0.2243E+03  0.4683E+01
   0.2150E+02  0.2067E+01  0.2176E+02  0.1000E-01  0.1870E+02  0.8592E-02  0.2242E+03  0.4738E+01
   0.2175E+02  0.1952E+01  0.1787E+02  0.1000E-01  0.1626E+02  0.9100E-02  0.2235E+03  0.4793E+01
   0.2200E+02  0.1881E+01  0.1394E+02  0.1000E-01  0.1317E+02  0.9445E-02  0.2220E+03  0.4848E+01
   0.2225E+02  0.1838E+01  0.1013E+02  0.1000E-01  0.9788E+01  0.9664E-02  0.2198E+03  0.4903E+01
   0.2250E+02  0.1798E+01  0.6566E+01  0.1000E-01  0.6484E+01  0.9875E-02  0.2168E+03  0.4958E+01
   0.2275E+02  0.1751E+01  0.3370E+01  0.1000E-01  0.3419E+01  0.1014E-01  0.2131E+03  0.5013E+01
   0.2300E+02  0.1687E+01  0.5967E+00  0.1000E-01  0.6281E+00  0.1053E-01  0.2089E+03  0.5069E+01
   0.2325E+02  0.1600E+01 -0.1707E+01  0.1000E-01 -0.1895E+01  0.1110E-01  0.2041E+03  0.5124E+01
   0.2350E+02  0.1495E+01 -0.3535E+01  0.1000E-01 -0.4199E+01  0.1188E-01  0.1989E+03  0.5179E+01
   0.2375E+02  0.1392E+01 -0.4931E+01  0.1000E-01 -0.6291E+01  0.1276E-01  0.1935E+03  0.5234E+01
   0.2400E+02  0.1300E+01 -0.5924E+01  0.1000E-01 -0.8089E+01  0.1365E-01  0.1880E+03  0.5289E+01
   0.2425E+02  0.1219E+01 -0.6562E+01  0.1000E-01 -0.9554E+01  0.1456E-01  0.1823E+03  0.5344E+01
   0.2450E+02  0.1149E+01 -0.6905E+01  0.1000E-01 -0.1067E+02  0.1545E-01  0.1766E+03  0.5399E+01
   0.2475E+02  0.1094E+01 -0.6984E+01  0.1000E-01 -0.1133E+02  0.1623E-01  0.1709E+03  0.5454E+01
   0.2500E+02  0.1059E+01 -0.6838E+01  0.1000E-01 -0.1147E+02  0.1677E-01  0.1652E+03  0.5509E+01
   0.2525E+02  0.1039E+01 -0.6502E+01  0.1000E-01 -0.1111E+02  0.1709E-01  0.1595E+03  0.5564E+01
   0.2550E+02  0.1022E+01 -0.5987E+01  0.1000E-01 -0.1040E+02  0.1738E-01  0.1538E+03  0.5620E+01
   0.2575E+02  0.9821E+00 -0.5315E+01  0.1000E-01 -0.9607E+01  0.1808E-01  0.1481E+03  0.5675E+01
   0.2600E+02  0.9040E+00 -0.4503E+01  0.1000E-01 -0.8843E+01  0.1964E-01  0.1424E+03  0.5730E+01
   0.2625E+02  0.8089E+00 -0.3551E+01  0.1000E-01 -0.7794E+01  0.2195E-01  0.1367E+03  0.5785E+01
   0.2650E+02  0.7416E+00 -0.2474E+01  0.1000E-01 -0.5921E+01  0.2394E-01  0.1310E+03  0.5840E+01
   0.2675E+02  0.7219E+00 -0.1275E+01  0.1000E-01 -0.3136E+01  0.2459E-01  0.1253E+03  0.5895E+01
   0.2700E+02  0.7243E+00  0.4968E-01  0.1000E-01  0.1218E+00  0.2451E-01  0.1196E+03  0.5950E+01
   0.2725E+02  0.7120E+00  0.1495E+01  0.5821E+01  0.3726E+01  0.1451E+02  0.1140E+03  0.6005E+01
   0.2750E+02  0.6898E+00  0.3065E+01  0.1446E+02  0.7885E+01  0.3720E+02  0.1083E+03  0.6060E+01
   0.2775E+02  0.6842E+00  0.4770E+01  0.2341E+02  0.1237E+02  0.6074E+02  0.1027E+03  0.6115E+01
   0.2800E+02  0.6930E+00  0.6617E+01  0.3286E+02  0.1695E+02  0.8416E+02  0.9715E+02  0.6170E+01
   0.2825E+02  0.6948E+00  0.8646E+01  0.4361E+02  0.2209E+02  0.1114E+03  0.9168E+02  0.6226E+01
   0.2850E+02  0.6757E+00  0.1090E+02  0.5564E+02  0.2863E+02  0.1462E+03  0.8660E+02  0.6281E+01
   0.2875E+02  0.6336E+00  0.1337E+02  0.6809E+02  0.3744E+02  0.1908E+03  0.8240E+02  0.6336E+01
   0.2900E+02  0.5827E+00  0.1601E+02  0.8054E+02  0.4876E+02  0.2453E+03  0.7949E+02  0.6391E+01
   0.2925E+02  0.5497E+00  0.1880E+02  0.9329E+02  0.6070E+02  0.3012E+03  0.7813E+02  0.6446E+01
   0.2950E+02  0.5488E+00  0.2175E+02  0.1064E+03  0.7034E+02  0.3442E+03  0.7871E+02  0.6501E+01
   0.2975E+02  0.5618E+00  0.2483E+02  0.1195E+03  0.7842E+02  0.3774E+03  0.8165E+02  0.6556E+01
   0.3000E+02  0.5504E+00  0.2799E+02  0.1321E+03  0.9025E+02  0.4261E+03  0.8715E+02  0.6611E+01
   0.3025E+02  0.5002E+00  0.3121E+02  0.1449E+03  0.1107E+03  0.5139E+03  0.9527E+02  0.6666E+01
   0.3050E+02  0.4335E+00  0.3439E+02  0.1559E+03  0.1408E+03  0.6382E+03  0.1064E+03  0.6721E+01
   0.3075E+02  0.3764E+00  0.3713E+02  0.1576E+03  0.1751E+03  0.7430E+03  0.1212E+03  0.6776E+01
   0.3100E+02  0.3436E+00  0.3858E+02  0.1384E+03  0.1993E+03  0.7151E+03  0.1388E+03  0.6832E+01
   0.3125E+02  0.3368E+00  0.3793E+02  0.9724E+02  0.1999E+03  0.5123E+03  0.1562E+03  0.6887E+01
   0.3150E+02  0.3468E+00  0.3532E+02  0.5265E+02  0.1808E+03  0.2694E+03  0.1700E+03  0.6942E+01
   0.3175E+02  0.3583E+00  0.3168E+02  0.1850E+02  0.1569E+03  0.9164E+02  0.1800E+03  0.6997E+01
   0.3200E+02  0.3425E+00  0.2718E+02  0.1000E-01  0.1408E+03  0.5182E-01  0.1889E+03  0.7052E+01
   0.3225E+02  0.2643E+00  0.2056E+02  0.1000E-01  0.1381E+03  0.6715E-01  0.1973E+03  0.7107E+01
   0.3250E+02  0.1214E+00  0.6960E+01  0.1000E-01  0.1017E+03  0.1462E+00  0.2036E+03  0.7162E+01
