  0.25  160.581024
  0.5  180.144226
  0.75  194.376862
  1.  204.191132
  1.25  212.928238
  1.5  222.704239
  1.75  234.086853
  2.  246.447739
  2.25  258.168579
  2.5  267.890411
  2.75  275.428955
  3.  281.496887
  3.25  286.509308
  3.5  287.994202
  3.75  285.411896
  4.  283.700256
  4.25  283.718964
  4.5  284.078583
  4.75  284.521576
  5.  286.339905
  5.25  290.495972
  5.5  295.872711
  5.75  300.243317
  6.  302.613739
  6.25  303.581085
  6.5  304.196167
  6.75  304.997955
  7.  305.725983
  7.25  306.151184
  7.5  307.166016
  7.75  312.154266
  8.  320.926361
  8.47720146  301.004822
  8.72720146  301.004822
  8.97720146  301.004822
  9.22720146  301.004822
  9.47720146  301.004822
  9.72720146  301.004822
  9.97720146  301.004822
  10.2272015  301.004822
  10.4772015  301.004822
  10.7272015  301.004822
  10.9772015  301.004822
  11.2272015  301.004822
  11.4772015  301.004822
  11.7272015  301.004822
  11.9772015  301.004822
  12.2272015  301.004822
  12.4772015  301.004822
  12.7272015  301.004822
  12.9772015  301.004822
  13.2272015  301.004822
  13.4772015  301.004822
  13.7272015  301.004822
  13.9772015  301.004822
  14.2272015  301.004822
  14.4772015  301.004822
  14.7272015  301.004822
  14.9772015  301.004822
  15.2272015  301.004822
  15.4772015  301.004822
  15.7272015  301.004822
  15.9772015  301.004822
  16.2272015  301.004822
  16.4772015  301.004822
  16.7272015  301.004822
  16.9772015  301.004822
  17.2272015  301.004822
  17.4772015  301.004822
  17.7272015  301.004822
  17.9772015  301.004822
  18.2272015  301.004822
  18.4772015  301.004822
  18.7272015  301.004822
  18.9772015  301.004822
  19.2272015  301.004822
  19.4772015  301.004822
  19.7272015  301.004822
  19.9772015  301.004822
  20.2272015  301.004822
  20.4772015  301.004822
  20.7272015  301.004822
  20.9772015  301.004822
  21.2272015  301.004822
  21.4772015  301.004822
  21.7272015  301.004822
  21.9772015  301.004822
  22.2272015  301.004822
  22.4772015  301.004822
  22.7272015  301.004822
  22.9772015  301.004822
  23.2272015  301.004822
  23.4772015  301.004822
  23.7272015  301.004822
  23.9772015  301.004822
  24.2272015  301.004822
  24.4772015  301.004822
  24.7272015  301.004822
  24.9772015  301.004822
  25.2272015  301.004822
  25.4772015  301.004822
  25.7272015  301.004822
  25.9772015  301.004822
  26.2272015  301.004822
  26.4772015  301.004822
  26.7272015  301.004822
  26.9772015  301.004822
  27.2272015  301.004822
  27.4772015  301.004822
  27.7272015  301.004822
  27.9772015  301.004822
  28.2272015  301.004822
