   0.5250E+01  0.1124E+03  0.7635E+02  0.1125E+03  0.1110E+01  0.1634E+01  0.1159E+03  0.8667E+00
   0.5500E+01  0.1088E+03  0.7268E+02  0.1103E+03  0.1089E+01  0.1652E+01  0.1161E+03  0.9080E+00
   0.5750E+01  0.1052E+03  0.6992E+02  0.1103E+03  0.1082E+01  0.1707E+01  0.1166E+03  0.9492E+00
   0.6000E+01  0.1016E+03  0.6775E+02  0.1099E+03  0.1084E+01  0.1758E+01  0.1177E+03  0.9905E+00
   0.6250E+01  0.9834E+02  0.6575E+02  0.1076E+03  0.1085E+01  0.1775E+01  0.1193E+03  0.1032E+01
   0.6500E+01  0.9541E+02  0.6355E+02  0.1021E+03  0.1079E+01  0.1734E+01  0.1215E+03  0.1073E+01
   0.6750E+01  0.9265E+02  0.6081E+02  0.9285E+02  0.1061E+01  0.1620E+01  0.1242E+03  0.1114E+01
   0.7000E+01  0.8979E+02  0.5736E+02  0.8010E+02  0.1031E+01  0.1440E+01  0.1271E+03  0.1156E+01
   0.7250E+01  0.8666E+02  0.5322E+02  0.6556E+02  0.9894E+00  0.1219E+01  0.1299E+03  0.1197E+01
   0.7500E+01  0.8327E+02  0.4858E+02  0.5060E+02  0.9382E+00  0.9773E+00  0.1325E+03  0.1238E+01
   0.7750E+01  0.7971E+02  0.4356E+02  0.3511E+02  0.8774E+00  0.7073E+00  0.1349E+03  0.1279E+01
   0.8000E+01  0.7599E+02  0.3818E+02  0.1849E+02  0.8053E+00  0.3900E+00  0.1370E+03  0.1321E+01
   0.8250E+01  0.7222E+02  0.3249E+02  0.1486E+01  0.7199E+00  0.3292E-01  0.1386E+03  0.1362E+01
   0.8500E+01  0.6859E+02  0.2676E+02  0.1000E-01  0.6233E+00  0.2329E-03  0.1396E+03  0.1403E+01
   0.8750E+01  0.6530E+02  0.2139E+02  0.1000E-01  0.5224E+00  0.2443E-03  0.1399E+03  0.1444E+01
   0.9000E+01  0.6239E+02  0.1659E+02  0.1000E-01  0.4235E+00  0.2553E-03  0.1400E+03  0.1486E+01
   0.9250E+01  0.5976E+02  0.1220E+02  0.1000E-01  0.3246E+00  0.2661E-03  0.1402E+03  0.1527E+01
   0.9500E+01  0.5735E+02  0.7768E+01  0.1000E-01  0.2151E+00  0.2769E-03  0.1406E+03  0.1568E+01
   0.9750E+01  0.5513E+02  0.2923E+01  0.1000E-01  0.8406E-01  0.2876E-03  0.1411E+03  0.1610E+01
   0.1000E+02  0.5308E+02 -0.2413E+01  0.1000E-01 -0.7199E-01  0.2983E-03  0.1412E+03  0.1651E+01
   0.1025E+02  0.5111E+02 -0.8052E+01  0.1000E-01 -0.2491E+00  0.3093E-03  0.1406E+03  0.1692E+01
   0.1050E+02  0.4914E+02 -0.1371E+02  0.1000E-01 -0.4405E+00  0.3213E-03  0.1393E+03  0.1733E+01
   0.1075E+02  0.4710E+02 -0.1914E+02  0.1000E-01 -0.6407E+00  0.3348E-03  0.1371E+03  0.1775E+01
   0.1100E+02  0.4505E+02 -0.2427E+02  0.1000E-01 -0.8484E+00  0.3496E-03  0.1347E+03  0.1816E+01
   0.1125E+02  0.4304E+02 -0.2969E+02  0.1000E-01 -0.1085E+01  0.3655E-03  0.1326E+03  0.1857E+01
   0.1150E+02  0.4112E+02 -0.3761E+02  0.1000E-01 -0.1437E+01  0.3821E-03  0.1318E+03  0.1898E+01
   0.1175E+02  0.3925E+02 -0.5981E+02  0.1000E-01 -0.2391E+01  0.3998E-03  0.1319E+03  0.1940E+01
