  0.25  295.606476
  0.5  288.483734
  0.75  270.443451
  1.  252.119949
  1.25  250.283829
  1.5  265.590149
  1.75  284.717041
  2.  299.745361
  2.25  309.716492
  2.5  316.100067
  2.75  320.858429
  3.  324.783936
  3.25  327.434692
  3.5  328.988129
  3.75  329.941193
  4.  330.49353
  4.25  330.583588
  4.5  330.30777
  4.75  329.849884
  5.  329.206757
  5.25  328.290771
  5.5  326.878601
  5.75  324.435059
  6.  321.288116
  6.25  318.193573
  6.5  314.781647
  6.75  310.780182
  7.  306.411652
  7.25  302.079956
  7.5  298.148163
  7.75  294.700134
  8.  291.662506
  8.25  289.022461
  8.5  286.723053
  8.75  284.63382
  9.  282.695496
  9.25  280.953125
  9.5  279.476074
  9.75  278.244141
  10.  277.175812
  10.25  276.219147
  10.5  275.393494
  10.75  274.769135
  11.  274.371613
  11.25  274.141052
  11.5  273.969604
  11.75  273.77771
  12.  273.567047
  12.25  273.38736
  12.5  273.273285
  12.75  273.220886
  13.  273.204254
  13.25  273.201324
  13.5  273.206024
  13.75  273.232239
  14.  273.319
  14.25  273.515839
  14.5  273.848785
  14.75  274.29541
  15.  274.779938
  15.25  275.221375
  15.5  275.571136
  15.75  275.793884
  16.  275.861847
  16.25  275.770691
  16.5  275.544739
  16.75  275.218811
  17.  274.813324
  17.25  274.319916
  17.5  273.700653
  17.75  272.90094
  18.  271.896606
  18.25  270.739899
  18.5  269.557129
  18.75  268.442902
  19.  267.375397
  19.25  266.306183
  19.5  265.253662
  19.75  264.292145
  20.  263.461548
  20.25  262.748993
  20.5  262.141388
  20.75  261.636993
  21.  261.242188
  21.25  260.965179
  21.5  260.80719
  21.75  260.75824
  22.  260.80777
  22.25  260.951172
  22.5  261.177643
  22.75  261.465729
  23.  261.802826
  23.25  262.203552
  23.5  262.674164
  23.75  263.17691
  24.  263.657532
  24.25  264.090637
  24.5  264.493073
  24.75  264.892853
  25.  265.302551
  25.25  265.717896
  25.5  266.138855
  25.75  266.600983
  26.  267.160919
  26.25  267.846069
  26.5  268.610992
  26.75  269.372681
  27.  270.078857
  27.25  270.715668
  27.5  271.311859
  27.75  271.92453
  28.  272.598633
  28.25  273.341583
  28.5  274.137085
  28.75  274.955444
  29.  275.761627
  29.25  276.560272
  29.5  277.372589
  29.75  278.164337
  30.  278.870575
  30.25  279.46167
  30.5  279.941895
  30.75  280.316895
  31.  280.574493
  31.25  280.709351
  31.5  280.732208
  31.75  280.632843
  32.  280.378632
  32.25  279.977142
  32.5  279.500305
  32.75  279.030792
  33.  278.617004
  33.25  278.273895
  33.5  277.979706
  33.75  277.672058
  34.  277.300446
  34.25  276.884125
  34.5  276.507965
  34.75  276.241974
  35.  276.091766
  35.25  276.022797
  35.5  275.985718
  35.75  275.92746
  36.  275.803711
  36.25  275.606506
  36.5  275.392395
  36.75  275.236053
  37.  275.153961
  37.2946091  275.800018
  37.5446091  275.800018
  37.7946091  275.800018
  38.0446091  275.800018
  38.2946091  275.800018
  38.5446091  275.800018
  38.7946091  275.800018
  39.0446091  275.800018
  39.2946091  275.800018
  39.5446091  275.800018
  39.7946091  275.800018
  40.0446091  275.800018
  40.2946091  275.800018
  40.5446091  275.800018
  40.7946091  275.800018
  41.0446091  275.800018
  41.2946091  275.800018
  41.5446091  275.800018
  41.7946091  275.800018
  42.0446091  275.800018
  42.2946091  275.800018
  42.5446091  275.800018
  42.7946091  275.800018
  43.0446091  275.800018
  43.2946091  275.800018
  43.5446091  275.800018
  43.7946091  275.800018
  44.0446091  275.800018
  44.2946091  275.800018
  44.5446091  275.800018
  44.7946091  275.800018
  45.0446091  275.800018
  45.2946091  275.800018
  45.5446091  275.800018
  45.7946091  275.800018
  46.0446091  275.800018
  46.2946091  275.800018
  46.5446091  275.800018
  46.7946091  275.800018
  47.0446091  275.800018
  47.2946091  275.800018
  47.5446091  275.800018
  47.7946091  275.800018
  48.0446091  275.800018
  48.2946091  275.800018
  48.5446091  275.800018
  48.7946091  275.800018
  49.0446091  275.800018
  49.2946091  275.800018
  49.5446091  275.800018
  49.7946091  275.800018
  50.0446091  275.800018
  50.2946091  275.800018
  50.5446091  275.800018
  50.7946091  275.800018
  51.0446091  275.800018
  51.2946091  275.800018
  51.5446091  275.800018
  51.7946091  275.800018
  52.0446091  275.800018
  52.2946091  275.800018
  52.5446091  275.800018
  52.7946091  275.800018
  53.0446091  275.800018
  53.2946091  275.800018
  53.5446091  275.800018
  53.7946091  275.800018
  54.0446091  275.800018
  54.2946091  275.800018
  54.5446091  275.800018
  54.7946091  275.800018
  55.0446091  275.800018
  55.2946091  275.800018
  55.5446091  275.800018
  55.7946091  275.800018
  56.0446091  275.800018
  56.2946091  275.800018
  56.5446091  275.800018
  56.7946091  275.800018
  57.0446091  275.800018
