 10445 0 0 0 0 0 0 0
   0.2500E+00  0.2166E+03  0.2504E+03  0.5030E+03  0.1156E+01  0.2322E+01  0.1937E+02  0.1302E+00
   0.5000E+00  0.1916E+03  0.2188E+03  0.4411E+03  0.1142E+01  0.2303E+01  0.2697E+02  0.2604E+00
   0.7500E+00  0.1637E+03  0.2012E+03  0.3916E+03  0.1229E+01  0.2393E+01  0.3627E+02  0.3906E+00
   0.1000E+01  0.1332E+03  0.1822E+03  0.3382E+03  0.1368E+01  0.2540E+01  0.4523E+02  0.5208E+00
   0.1250E+01  0.1041E+03  0.1616E+03  0.2832E+03  0.1552E+01  0.2721E+01  0.5301E+02  0.6510E+00
   0.1500E+01  0.8094E+02  0.1400E+03  0.2266E+03  0.1730E+01  0.2800E+01  0.5932E+02  0.7812E+00
   0.1750E+01  0.6457E+02  0.1192E+03  0.1781E+03  0.1847E+01  0.2758E+01  0.6356E+02  0.9115E+00
   0.2000E+01  0.5329E+02  0.1015E+03  0.1444E+03  0.1905E+01  0.2709E+01  0.6569E+02  0.1042E+01
   0.2250E+01  0.4522E+02  0.8825E+02  0.1260E+03  0.1952E+01  0.2787E+01  0.6629E+02  0.1172E+01
   0.2500E+01  0.3900E+02  0.7936E+02  0.1193E+03  0.2035E+01  0.3060E+01  0.6626E+02  0.1302E+01
   0.2750E+01  0.3388E+02  0.7347E+02  0.1151E+03  0.2169E+01  0.3398E+01  0.6663E+02  0.1432E+01
   0.3000E+01  0.2949E+02  0.6846E+02  0.1051E+03  0.2321E+01  0.3563E+01  0.6784E+02  0.1562E+01
   0.3250E+01  0.2562E+02  0.6326E+02  0.9232E+02  0.2469E+01  0.3603E+01  0.6909E+02  0.1693E+01
   0.3500E+01  0.2216E+02  0.5856E+02  0.8548E+02  0.2643E+01  0.3858E+01  0.6967E+02  0.1823E+01
   0.3750E+01  0.1905E+02  0.5535E+02  0.8644E+02  0.2905E+01  0.4536E+01  0.7000E+02  0.1953E+01
   0.4000E+01  0.1632E+02  0.5321E+02  0.8676E+02  0.3261E+01  0.5317E+01  0.7135E+02  0.2083E+01
   0.4250E+01  0.1397E+02  0.4991E+02  0.7000E+02  0.3572E+01  0.5010E+01  0.7444E+02  0.2214E+01
   0.4500E+01  0.1201E+02  0.4387E+02  0.3981E+02  0.3653E+01  0.3315E+01  0.7723E+02  0.2344E+01
   0.4750E+01  0.1038E+02  0.3697E+02  0.2252E+02  0.3562E+01  0.2170E+01  0.7698E+02  0.2474E+01
   0.5000E+01  0.8988E+01  0.3231E+02  0.2547E+02  0.3595E+01  0.2834E+01  0.7418E+02  0.2604E+01
   0.5250E+01  0.7752E+01  0.3058E+02  0.3661E+02  0.3944E+01  0.4723E+01  0.7113E+02  0.2734E+01
   0.5500E+01  0.6616E+01  0.3050E+02  0.4606E+02  0.4611E+01  0.6962E+01  0.6941E+02  0.2865E+01
   0.5750E+01  0.5572E+01  0.3064E+02  0.4877E+02  0.5500E+01  0.8752E+01  0.6949E+02  0.2995E+01
   0.6000E+01  0.4657E+01  0.2983E+02  0.4131E+02  0.6405E+01  0.8870E+01  0.7095E+02  0.3125E+01
   0.6250E+01  0.3930E+01  0.2737E+02  0.2289E+02  0.6964E+01  0.5825E+01  0.7233E+02  0.3255E+01
