  0.25  19.3670692
  0.5  26.9747334
  0.75  36.2691193
  1.  45.2316666
  1.25  53.0091019
  1.5  59.3234444
  1.75  63.5567627
  2.  65.6879807
  2.25  66.2917862
  2.5  66.2550735
  2.75  66.6341171
  3.  67.8374634
  3.25  69.0909958
  3.5  69.6686478
  3.75  70.0020676
  4.  71.3518143
  4.25  74.4416504
  4.5  77.227417
  4.75  76.9800873
  5.  74.1759033
  5.25  71.131012
  5.5  69.414093
  5.75  69.4908218
  6.  70.9505692
  6.25  72.3256378
  6.67484999  68.9999924
  6.92484999  68.9999924
  7.17484999  68.9999924
  7.42484999  68.9999924
  7.67484999  68.9999924
  7.92484999  68.9999924
  8.17485046  68.9999924
  8.42485046  68.9999924
  8.67485046  68.9999924
  8.92485046  68.9999924
  9.17485046  68.9999924
  9.42485046  68.9999924
  9.67485046  68.9999924
  9.92485046  68.9999924
  10.1748505  68.9999924
  10.4248505  68.9999924
  10.6748505  68.9999924
  10.9248505  68.9999924
  11.1748505  68.9999924
  11.4248505  68.9999924
  11.6748505  68.9999924
  11.9248505  68.9999924
  12.1748505  68.9999924
  12.4248505  68.9999924
  12.6748505  68.9999924
  12.9248505  68.9999924
  13.1748505  68.9999924
  13.4248505  68.9999924
  13.6748505  68.9999924
  13.9248505  68.9999924
  14.1748505  68.9999924
  14.4248505  68.9999924
  14.6748505  68.9999924
  14.9248505  68.9999924
  15.1748505  68.9999924
  15.4248505  68.9999924
  15.6748505  68.9999924
  15.9248505  68.9999924
  16.1748505  68.9999924
  16.4248505  68.9999924
  16.6748505  68.9999924
  16.9248505  68.9999924
  17.1748505  68.9999924
  17.4248505  68.9999924
  17.6748505  68.9999924
  17.9248505  68.9999924
  18.1748505  68.9999924
  18.4248505  68.9999924
  18.6748505  68.9999924
  18.9248505  68.9999924
  19.1748505  68.9999924
  19.4248505  68.9999924
  19.6748505  68.9999924
  19.9248505  68.9999924
  20.1748505  68.9999924
  20.4248505  68.9999924
  20.6748505  68.9999924
  20.9248505  68.9999924
  21.1748505  68.9999924
  21.4248505  68.9999924
  21.6748505  68.9999924
  21.9248505  68.9999924
  22.1748505  68.9999924
  22.4248505  68.9999924
  22.6748505  68.9999924
  22.9248505  68.9999924
  23.1748505  68.9999924
  23.4248505  68.9999924
  23.6748505  68.9999924
  23.9248505  68.9999924
  24.1748505  68.9999924
  24.4248505  68.9999924
  24.6748505  68.9999924
  24.9248505  68.9999924
  25.1748505  68.9999924
  25.4248505  68.9999924
  25.6748505  68.9999924
  25.9248505  68.9999924
  26.1748505  68.9999924
  26.4248505  68.9999924
