  0.25  129.919571
  0.5  141.067596
  0.75  152.271072
  1.  161.578186
  1.25  168.22438
  1.5  172.814667
  1.75  175.70578
  2.  177.509979
  2.25  179.099518
  2.5  180.775223
  2.75  182.377777
  3.  183.686813
  3.25  184.728287
  3.5  185.96907
  3.75  188.070816
  4.  189.766968
  4.25  190.767914
  4.5  191.959213
  4.75  193.490494
  5.  195.047226
  5.25  196.466507
  5.5  197.789917
  5.75  198.899765
  6.  199.504074
  6.25  199.534027
  6.5  199.156677
  6.75  198.478912
  7.  197.346375
  7.25  195.658569
  7.5  194.025635
  7.75  192.861145
  8.  191.905441
  8.25  190.963348
  8.5  190.162064
  8.75  189.653427
  9.  189.489075
  9.25  189.662964
  9.5  190.01506
  9.75  190.45517
  10.  190.84697
  10.25  191.201996
  10.5  191.596573
  10.75  192.039032
  11.  192.458328
  11.25  192.795441
  11.5  193.041626
  11.75  193.216187
  12.  193.355682
  12.25  193.391663
  12.5  193.372513
  12.75  193.294006
  13.  193.106277
  13.25  192.913437
  13.5  192.828064
  13.75  192.781998
  14.  192.549652
  14.25  192.15155
  14.5  192.02301
  14.75  191.872131
  15.  191.6436
  15.25  191.458252
  15.5  191.367218
  15.75  191.327469
  16.  191.29895
  16.25  191.05452
  16.5  190.499969
  16.75  190.446823
  17.  190.435623
  17.25  190.425217
  17.5  190.412308
  17.75  190.356827
  18.  189.986374
  18.25  189.679535
  18.5  189.639526
  18.75  189.620895
  19.  189.589493
  19.25  189.547836
  19.5846996  191.060028
  19.8346996  191.060028
  20.0846996  191.060028
  20.3346996  191.060028
  20.5846996  191.060028
  20.8346996  191.060028
  21.0846996  191.060028
  21.3346996  191.060028
  21.5846996  191.060028
  21.8346996  191.060028
  22.0846996  191.060028
  22.3346996  191.060028
  22.5846996  191.060028
  22.8346996  191.060028
  23.0846996  191.060028
  23.3346996  191.060028
  23.5846996  191.060028
  23.8346996  191.060028
  24.0846996  191.060028
  24.3346996  191.060028
  24.5846996  191.060028
  24.8346996  191.060028
  25.0846996  191.060028
  25.3346996  191.060028
  25.5846996  191.060028
  25.8346996  191.060028
  26.0846996  191.060028
  26.3346996  191.060028
  26.5846996  191.060028
  26.8346996  191.060028
  27.0846996  191.060028
  27.3346996  191.060028
  27.5846996  191.060028
  27.8346996  191.060028
  28.0846996  191.060028
  28.3346996  191.060028
  28.5846996  191.060028
  28.8346996  191.060028
  29.0846996  191.060028
  29.3346996  191.060028
  29.5846996  191.060028
  29.8346996  191.060028
  30.0846996  191.060028
  30.3346996  191.060028
  30.5846996  191.060028
  30.8346996  191.060028
  31.0846996  191.060028
  31.3346996  191.060028
  31.5846996  191.060028
  31.8346996  191.060028
  32.0847015  191.060028
  32.3347015  191.060028
  32.5847015  191.060028
  32.8347015  191.060028
  33.0847015  191.060028
  33.3347015  191.060028
  33.5847015  191.060028
  33.8347015  191.060028
  34.0847015  191.060028
  34.3347015  191.060028
  34.5847015  191.060028
  34.8347015  191.060028
  35.0847015  191.060028
  35.3347015  191.060028
  35.5847015  191.060028
  35.8347015  191.060028
  36.0847015  191.060028
  36.3347015  191.060028
  36.5847015  191.060028
  36.8347015  191.060028
  37.0847015  191.060028
  37.3347015  191.060028
  37.5847015  191.060028
  37.8347015  191.060028
  38.0847015  191.060028
  38.3347015  191.060028
  38.5847015  191.060028
  38.8347015  191.060028
  39.0847015  191.060028
  39.3347015  191.060028
